country_code,year,total_guests,total_overnights,hotel_guests,hotel_overnights,total_middle_east,total_south_asia,total_other_region_not_classified,total_nationals_residing_abroad,total_regions,total_africa,total_americas,total_east_asia_pacific,total_europe,total_region_arrivals,overnight_visitors,same_day_visitors,same_day_cruise_passengers,total_by_purpose,visitors_personal,visitors_business_professional,total_arrivals_transport,arrivals_by_air,arrivals_by_water,arrivals_by_land,total_inbound_tourism_expenditure,travel_inbound_tourism_expenditure,transport_inbound_tourism_expenditure,total_domestic_trip_visitors,domestic_trip_overnight_visitors,domestic_trip_same_day_visitors,total_guests_domestic,total_overnights_domestic,hotel_guests_domestic,hotel_overnights_domestic,total_departures,departures_overnight_visitors,departures_same_day_visitors,outbound_total_expenditure,outbound_travel_expenditure,outbound_transport_expenditure,establishments,rooms,bed_places,occupancy_rate_per_room,occupancy_rate_per_bed_place,avg_stay_length,available_capacity,total_tourism_employees,employees_visitor_accomodation_services,employees_other_accomodation_services,employees_food_and_beverage_service,employees_passenger_transportation,employees_travel_agencies,employees_other_tourism_industries
32.0,2005,,,4065.0,9482.0,,,208.0,,3823.0,,2984.0,,631.0,,3823.0,,,1870.39,1482.1180000000002,388.272,3823.0,2069.0,318.0,1436.0,3209.0,2729.0,480.0,,,,,,11813.0,28569.0,4481.0,3894.0,587.0,3554.0,2790.0,764.0,9466.0,189207.0,480382.0,41.92,32.55,2.4,,,,,,,,
32.0,2006,,,,9782.0,,,228.0,,4173.0,,3283.0,,662.0,,4173.0,,,2142.402,1780.521,361.881,4173.0,2279.0,391.0,1503.0,3926.0,3351.0,575.0,38850.0,20706.0,18144.0,,,,32965.0,4533.0,3892.0,641.0,4047.0,3108.0,939.0,10152.0,195465.0,496171.0,44.94,35.07,,,,,,,,,
32.0,2007,,,4712.0,10905.0,,,215.0,,4562.0,,3609.0,,738.0,,4562.0,,,2374.19,1922.783,451.407,4562.0,2566.0,453.0,1543.0,5030.0,4325.0,705.0,,,,,,15088.0,35608.0,4928.0,4167.0,761.0,5077.0,3935.0,1142.0,10751.0,202495.0,517852.0,45.86,42.35,2.35,,,,,,,,
32.0,2008,,,4523.0,10573.0,,,224.0,,4700.0,,3710.0,,766.0,,4700.0,,,2401.273,1966.2060000000001,435.067,4700.0,2586.0,492.0,1622.0,5273.0,4664.0,609.0,,,,,,14674.0,34278.0,5425.0,4614.0,811.0,5987.0,4586.0,1401.0,11377.0,211190.0,540468.0,43.27,33.66,2.34,,,,,,,,
32.0,2009,,,3876.0,8955.0,,,194.0,,4308.0,,3392.0,,722.0,,4308.0,,,2082.5989999999997,1694.3229999999999,388.276,4307.0,2220.0,457.0,1630.0,4455.0,3989.0,466.0,,,,,,13588.0,31043.0,5793.0,4981.0,812.0,5808.0,4536.0,1272.0,12124.0,219904.0,562456.0,36.9,28.93,2.29,,,,,,,,
32.0,2010,,,4800.0,11537.0,,,261.1,,6799.6,,5540.3,,998.2,,6800.0,,,2697.43,2203.459,493.971,6799.700000000001,2865.4,1031.4,2902.9,5605.0,4989.0,616.0,,,,,,14530.0,34447.0,6083.0,5307.0,776.0,6448.0,4951.0,1497.0,12662.0,226789.0,578697.0,41.76,32.73,2.38,,994.5999999999999,96.9,,460.7,209.7,,227.3
32.0,2011,,,4813.0,11170.0,,,272.0,,6703.0,,5461.5,,969.5,,6703.0,,,2751.639,2243.116,508.523,6703.0,2884.8,1012.2,2806.0,6058.0,5431.0,627.0,,,,,,15248.0,35992.0,7676.0,6686.0,990.0,7602.0,5667.0,1935.0,13398.0,233520.0,603473.0,43.37,34.03,2.35,,989.9,90.3,,452.7,210.9,,236
32.0,2012,,,4311.0,10111.0,,,267.3,,6497.2,,5318.2,,911.7,,6497.0,,,2623.325,2172.98,450.345,6497.2,2763.9,973.6,2759.7,5665.0,5014.0,651.0,116812.0,52972.0,63839.0,,277046.0,15384.0,36611.0,8295.0,7266.0,1029.0,8466.0,6117.0,2349.0,13526.0,236641.0,611439.0,41.04,32.3,2.37,,1002.5,95.5,,461.4,217.6,,228
32.0,2013,,,4089.0,9737.0,,,257.9,,6510.4,,5386.6,,865.9,,6510.0,,,2433.216,1956.781,476.435,6510.4,2530.0,1047.6,2932.8,5199.0,4525.0,674.0,116957.0,53681.0,63277.0,,284238.0,14993.0,35368.0,9844.0,6746.0,3098.0,8421.0,5932.0,2489.0,14907.0,252671.0,667608.0,41.55,32.34,2.36,,1061.7,82.5,,495.1,233,,251.1
32.0,2014,,,4292.0,10299.0,,,257.6,,7165.400000000001,,6016.6,,891.2,,7165.0,,,2521.3469999999998,2010.1419999999998,511.205,7165.4,2609.0,997.3,3559.1,5645.0,4960.0,685.0,101870.0,50270.0,51600.0,,260403.0,15078.0,36096.0,10022.0,6517.0,3505.0,7837.0,5983.0,1854.0,15591.0,258129.0,683454.0,42.64,33.46,2.4,,1013.8999999999999,79.6,,475.8,217.7,,240.8
32.0,2015,,,3825.0,9067.0,,,264.2,,6815.7,,5655.6,,895.9,,6816.0,,,2352.029,1826.766,525.263,6815.8,2425.9,1003.1,3386.8,5441.0,4927.0,514.0,92526.0,45481.0,47046.0,,266614.0,15708.0,37569.0,13159.0,7807.0,5352.0,9348.0,6982.0,2366.0,15754.0,261004.0,691272.0,42.77,33.51,2.39,,,,,,,,
32.0,2016,,,3843.0,8900.0,1.0,8.3,1.3,,6668.3,12.4,5446.8,209.0,989.5,9986.0,6668.0,3318.0,,2314.6710000000003,1837.371,477.3,6668.3,2390.0,1018.9,3259.4,5466.0,4967.0,499.0,101857.0,43399.0,58458.0,,241051.0,15523.0,37006.0,18645.0,10417.0,8228.0,12273.0,9679.0,2594.0,15195.0,259453.0,688059.0,42.01,32.68,2.37,,1246.2044954926114,89.04982074304836,,485.4625953222932,204.98663973523637,29.518370706189334,437.187068985844
32.0,2017,,,4081.0,9496.0,0.8,7.9,1.7,,6711.2,14.0,5512.5,210.7,963.6,9964.0,6711.0,3253.0,,2432.37,1872.651,559.719,6711.3,2567.0,1032.5,3111.8,5830.0,5370.0,460.0,96595.0,51438.0,45157.0,,264333.0,16763.0,38521.0,21583.0,12213.0,9370.0,14180.0,11378.0,2802.0,15615.0,264741.0,703207.0,44.14,34.55,2.3,,1273.878514353079,88.9945105422707,,505.3788183446574,206.82929067736583,30.484614604998942,442.1912801837862
32.0,2018,,,4280.0,9921.0,1.0,9.4,1.6,,6941.900000000001,16.1,5692.1,226.8,994.9,10394.0,6942.0,3452.0,,2679.605,2017.409,662.196,6941.8,2760.0,1036.8,3145.0,5999.0,5563.0,436.0,89921.0,45498.0,44423.0,,238463.0,16330.0,38572.0,18411.0,11130.0,7281.0,13084.0,10670.0,2414.0,15717.0,268199.0,711101.0,44.81,35.04,2.35,,1271.157467919712,88.47708224837089,,518.0782031435499,195.68768681758343,31.127651443136187,437.78684426707156
32.0,2019,,,4799.0,10916.0,0.8,9.8,1.6,,7399.100000000001,15.1,6043.8,231.5,1096.5,11131.0,7399.0,3732.0,,2920.0,2332.0,588.0,7399.0,3065.2,1094.7,3239.1,5654.0,5241.0,413.0,89509.0,45349.0,44160.0,,228299.0,16289.0,38239.0,15352.0,9114.0,6238.0,9845.0,7850.0,1995.0,15934.0,271577.0,724841.0,45.18,35.4,2.33,,1259.6209056361317,92.2066770248318,,509.42107314489687,185.64334914128102,29.909372589544095,442.440433735578
